Cap.Hit,Pos,Age,G,MP,PER,TS,X3PAr,FTr,ORB,DRB,TRB,AST,STL,BLK,TOV,USG,OWS,DWS,WS,WS.48,OBPM,DBPM,BPM,VORP
18063850,PG,27,41,1410,19.1,0.515,0.25,0.361,1.8,10.2,6,44.5,2,2.8,17,29.1,1.2,1.5,2.7,0.092,3.5,-0.5,3,1.8
18466130,PG,29,64,2059,17.6,0.564,0.374,0.302,0.9,8.9,4.9,32.8,2.4,0.5,15,21.8,3.8,1.5,5.4,0.125,1.9,-0.7,1.2,1.7
18668431,PG,28,62,2171,25.9,0.58,0.244,0.397,2,11.4,6.9,48.9,3.5,0.1,12.4,23.7,9,3.2,12.2,0.27,6,2.6,8.6,5.8
18862875,PG,26,51,1530,15.9,0.493,0.325,0.224,2.6,8.7,5.7,30.7,1.2,0.8,14.9,31.7,0,1.2,1.2,0.038,1.6,-2.2,-0.6,0.6
18868625,PG,25,60,1931,25,0.61,0.374,0.24,1.9,10.8,6.4,30.7,1.7,0.7,10.4,31,6.3,2.7,8.9,0.222,6.4,0.9,7.3,4.5
19000000,PG,30,42,1264,15.4,0.528,0.252,0.368,1.3,7.7,4.5,37.6,1.6,1.2,16.7,19.3,1.7,0.5,2.2,0.085,0.8,-1.2,-0.4,0.5
19000000,PG,29,70,2311,16.4,0.553,0.287,0.301,1.2,9.3,5.2,30.6,2.2,0.9,16.4,20.6,3.4,1.4,4.9,0.101,1.1,-0.7,0.4,1.4
19000000,PG,32,60,1302,12.1,0.554,0.407,0.226,3.2,8.3,5.9,14,1.9,0.5,11,15.1,1.5,1.3,2.8,0.103,-1.9,0.5,-1.4,0.2
19000000,PG,31,59,1464,14.6,0.557,0.239,0.403,1.9,8.6,5.2,30.7,1.4,1.1,16.8,19.5,1.9,0.6,2.5,0.082,-0.2,-1.3,-1.5,0.2
19169800,PG,28,32,1104,18,0.527,0.306,0.317,1.5,10.1,5.7,39.2,2.1,2.2,16.1,28.8,0.5,0.7,1.2,0.051,2.2,-1.4,0.9,0.8
19217900,PG,33,59,1663,16.3,0.573,0.467,0.34,2,10.2,6.3,29.2,1.2,0.6,14.8,25.9,2.2,1.3,3.5,0.102,1.4,-1.6,-0.1,0.8
19245370,PG,26,57,1529,12.4,0.532,0.494,0.241,2.4,9.8,6.1,15.9,1.7,1.6,11.7,18.5,0.9,1.4,2.3,0.071,-0.7,0.3,-0.4,0.6
19754465,PG,30,68,2114,15.7,0.504,0.307,0.313,1.5,11,6.3,33.7,1.6,0.6,14.9,22.3,2.3,1.3,3.6,0.083,1.1,-0.9,0.2,1.2
19894737,PG,25,63,2164,14.8,0.553,0.45,0.202,2.4,11.8,7,20.4,1.4,0.4,12.1,23.7,1.9,1.1,3,0.066,0.8,-1.2,-0.4,0.8
20000000,PG,27,54,1666,17.7,0.541,0.309,0.25,3.1,14.1,8.6,33.8,1,0.5,13.7,25.2,2.3,1.7,4,0.114,2.3,-0.5,1.8,1.6
20000000,PG,31,67,1812,13.3,0.58,0.4,0.273,2.6,8.9,5.7,15,1.7,1.3,13.3,16.3,2.3,0.9,3.2,0.085,-0.2,-0.5,-0.8,0.6
20068563,PG,29,82,2857,26,0.596,0.298,0.274,2.1,12.5,7.4,47.4,2.8,0.4,12.7,23.7,12.9,3.2,16.1,0.27,6.4,1.6,8,7.2
20093063,PG,27,66,2097,13.4,0.479,0.143,0.171,2.4,8.8,5.6,25.5,1.1,0.5,13.4,27.3,-0.8,1.2,0.4,0.009,-0.6,-1.9,-2.5,-0.3
20099189,PG,26,67,2214,24.3,0.592,0.35,0.197,3.4,12.7,8.1,35,2.2,1.4,11.3,29.6,6.2,2.9,9.1,0.197,6,1.1,7.2,5.1
20700000,PG,28,56,1930,17.9,0.561,0.382,0.181,3.3,13.2,8.3,25.7,1.2,0.6,9.8,25.9,2.9,1.3,4.2,0.105,2.9,-1.4,1.5,1.7
21323250,PG,28,64,2082,17,0.53,0.061,0.259,3.4,9.3,6.4,22.8,1.1,0.7,11.9,25.7,2.4,0.6,3,0.068,1,-2,-1,0.5
21468696,PG,30,74,2420,26.2,0.575,0.295,0.294,1.8,12,7,52.7,3.1,0.4,13.4,27.1,9.2,3.5,12.7,0.253,5.9,2,7.9,6
22868828,PG,31,61,1921,26.2,0.614,0.385,0.331,2.4,15,8.9,46.8,3.1,0.3,14,24.4,7.9,2.6,10.6,0.264,6.3,2.5,8.7,5.2
24328425,PG,26,75,2694,24.1,0.586,0.389,0.366,1.9,13.3,7.6,28.7,1.3,0.6,10.2,31.5,8.8,1.5,10.4,0.185,6.1,-1.1,5,4.8
24599495,PG,32,58,1847,24.4,0.604,0.475,0.277,2.3,16.7,9.5,40.9,2.6,0.6,12.5,24.5,7.5,2.7,10.2,0.265,5.2,1.8,7.1,4.2
26131111,PG,30,59,1907,20,0.592,0.344,0.165,4.2,10.4,7.4,26.3,2.4,1.7,12.6,22.2,4.3,2.2,6.6,0.165,2.8,0.7,3.5,2.6
26153057,PG,27,73,2670,25.2,0.594,0.445,0.38,2.6,10.6,6.6,30.9,1.4,0.8,11.1,30.6,9.9,2.7,12.6,0.227,7,0.3,7.2,6.3
26540100,PG,28,81,2802,30.6,0.554,0.3,0.433,5.4,28.8,17.1,57.3,2.3,0.9,15.9,41.7,8.5,4.6,13.1,0.224,8.7,2.4,11.1,9.3
26540100,PG,29,69,2292,23.2,0.604,0.415,0.365,1.5,10.8,6,34.5,2.1,0.8,11.8,26.3,7.5,2.5,10,0.209,6,0.8,6.8,5.1
26540100,PG,27,81,2947,27.4,0.613,0.493,0.575,3.5,20.9,12.2,50.7,2,1,19.5,34.2,11.5,3.6,15,0.245,7.5,1.2,8.7,8
27285000,PG,23,45,1452,18.7,0.556,0.509,0.235,1.2,12.3,6.6,35.2,1.6,0.8,13.6,31.5,1.1,0.7,1.8,0.06,3.8,-1.9,1.9,1.4
27977689,PG,28,80,2838,23.7,0.588,0.419,0.335,2.6,11.1,7,30.6,1.5,1,10.8,29.3,9.7,2.4,12.1,0.205,6.6,-0.3,6.4,6
28530608,PG,30,12,373,15.4,0.52,0.458,0.393,0,8.6,4.2,22.2,1.6,0.8,8.4,25.9,0.4,0.2,0.6,0.077,1.3,-0.8,0.5,0.2
28530608,PG,29,80,2914,24.7,0.524,0.193,0.336,5.6,25.7,15.3,49.8,2.5,0.6,16.4,34.1,5.5,4.5,10.1,0.166,4.8,1.5,6.3,6.1
28649250,PG,24,42,1196,17.6,0.555,0.475,0.229,1.4,8.9,5,33.6,1.8,1.3,13.5,29.1,1,0.6,1.6,0.063,3,-1.9,1.1,1
28703704,PG,31,78,2510,19.5,0.598,0.631,0.276,3,16.1,9.7,30.9,1.7,0.6,14.7,21.7,7,3.1,10.2,0.194,4.7,0.5,5.2,4.5
29250000,PG,24,58,1877,18.3,0.584,0.017,0.492,5.6,18.7,12.2,31.3,2.4,1.7,19.6,20.2,2.7,3.3,6,0.153,0.8,1.9,2.7,2.2
29250000,PG,23,48,1704,18.3,0.592,0.399,0.193,2.5,10.4,6.5,20.3,1.9,0.7,11.2,24.8,3.1,1.5,4.6,0.129,2.7,-1,1.7,1.6
29802321,PG,29,66,2474,26.9,0.627,0.5,0.384,1.4,10.5,6,34.4,1.3,0.8,11,30.3,10.9,0.7,11.6,0.225,8.3,-0.9,7.5,5.9
30000000,PG,34,46,1601,16.5,0.593,0.555,0.268,2.3,15.1,8.5,31.8,1.4,0.9,15.9,21.4,2.9,1.3,4.1,0.124,1.9,-0.7,1.2,1.3
30431854,PG,29,78,2867,30.6,0.616,0.539,0.449,2.5,17.8,10,39.5,2.7,1.7,14.5,40.5,11.4,3.8,15.2,0.254,9.4,1.6,11,9.3
30521116,PG,31,70,2342,21.4,0.569,0.38,0.363,1.9,9.7,5.7,33.4,2,0.9,9.1,27.3,5.7,2.3,8,0.164,4.6,0.1,4.7,3.9
31200000,PG,32,65,2213,16.5,0.562,0.613,0.263,2.1,12.9,7.6,34.8,2,1.2,18.1,19.6,3.6,3,6.6,0.144,1.7,0.6,2.3,2.4
31626953,PG,30,67,2398,25.6,0.623,0.528,0.363,1.4,11.5,6.3,34.6,1.3,0.6,11.6,31.4,9.6,0.8,10.4,0.209,7.4,-1.6,5.9,4.8
31742000,PG,27,20,658,26.2,0.595,0.341,0.245,3.5,12.5,8.1,36.7,1.9,1.3,10.1,32.6,2.1,0.8,2.9,0.21,6.7,0.9,7.7,1.6
32511623,PG,32,47,1363,14.1,0.537,0.451,0.245,2.8,9.2,6.1,23.1,1.3,0.3,12.8,23.1,1.4,1.1,2.5,0.089,0.7,-0.4,0.3,0.8
33296296,PG,33,58,2098,17.7,0.59,0.58,0.427,1.6,12.8,7.3,30.6,1.9,1.2,15.7,23.1,4.2,3.3,7.5,0.171,2.2,1,3.2,2.8
33329100,PG,28,54,1886,24.4,0.614,0.348,0.201,3.2,11.4,7.5,28.6,1.9,1.7,9.9,30.4,5.8,1.6,7.4,0.189,5.7,-0.4,5.3,3.5
34379100,PG,30,43,1369,17.7,0.559,0.522,0.22,1.3,12.6,6.9,23.8,1.7,0.8,10.6,26.1,2.1,1.1,3.3,0.115,2.5,-0.7,1.8,1.3
34379100,PG,29,56,1742,20,0.575,0.532,0.272,2.2,11,6.7,24.2,1.3,1.5,10.5,27.2,3.9,2,5.9,0.162,4.9,-0.3,4.6,2.9
34504132,PG,33,51,1498,19.2,0.589,0.523,0.222,2.7,9.6,6.3,30.6,2.3,0.5,12.4,23.1,4,2.1,6.1,0.197,3.5,0.9,4.4,2.4
34682550,PG,29,51,1631,28.2,0.675,0.58,0.35,2.7,14.4,9,30.3,2.4,0.4,13.3,31,7.2,1.9,9.1,0.267,7.8,0,7.7,4
35654150,PG,30,73,2630,21.1,0.501,0.279,0.306,4.1,28.3,15.8,46.5,2.5,1.1,16.3,30.9,1.8,5,6.8,0.124,2.8,2.4,5.2,4.7
35654150,PG,33,58,1857,19.7,0.56,0.493,0.282,2.1,13.9,7.9,39.3,3,0.8,15.8,22.5,4.4,2.2,6.6,0.172,2.7,1.1,3.9,2.8
37436858,PG,35,67,2316,25.5,0.577,0.326,0.292,3.2,21.5,12.4,49.1,1.6,1.4,15.1,31.5,6.2,3.6,9.8,0.204,6.6,1.8,8.4,6.1
37457154,PG,30,69,2331,24.4,0.641,0.604,0.214,2.2,14.2,8.4,24.2,1.9,0.9,11.6,30.4,7.2,2.5,9.7,0.199,7.1,-0.5,6.6,5.1
38178000,PG,31,57,2049,21,0.536,0.166,0.297,5.1,18.1,11.5,35.6,2.1,0.8,15,34.4,1.7,2.5,4.2,0.098,1.6,-0.1,1.5,1.8
38506482,PG,34,70,2208,21.7,0.61,0.343,0.315,1.3,15.7,8.7,34,2.4,0.4,13.8,23.3,5.9,3,8.9,0.193,3,1.4,4.4,3.5
39219565,PG,36,45,1504,24.2,0.602,0.346,0.31,2.2,23.6,12.9,41.8,1.6,1.5,15.2,31.9,3,2.6,5.6,0.179,5.9,1.6,7.5,3.6
40231758,PG,31,5,139,21.7,0.557,0.598,0.317,3,17.8,10.1,42.3,1.7,1.3,14.6,33.6,0.2,0.1,0.3,0.103,4.5,-0.6,3.9,0.2
41254920,PG,30,40,1288,15.4,0.503,0.343,0.291,1.3,9.7,5.3,36.2,1.5,2.1,14.7,31.7,-1,0.8,-0.2,-0.007,1.4,-1.6,-0.2,0.6
41358814,PG,32,65,2369,19.5,0.509,0.221,0.334,4.9,28.6,16.8,48.6,1.7,0.8,18,30.2,0.5,3.2,3.7,0.075,2.5,0.8,3.4,3.2
41358814,PG,35,70,2199,21.4,0.599,0.294,0.206,1.3,14.5,8,40.9,2.2,0.8,14,22.6,6.5,2.7,9.2,0.201,3.4,1.3,4.7,3.7
43006362,PG,32,63,2152,26.3,0.655,0.587,0.289,1.5,15.4,8.5,30.5,1.7,0.3,12.2,34.8,6.5,2.5,9,0.201,8.1,0,8.1,5.5
17224,SF,26,3,9,-1.9,0,1,0,0,12,6.1,0,5.6,0,0,9.8,0,0,0,-0.142,-9.1,0.8,-8.3,0
18255,SF,36,1,12,14.7,0.461,0.25,0.5,9.5,8.9,9.2,14.5,0,0,9.3,39.9,0,0,0,-0.03,-0.4,-4.4,-4.8,0
25000,SF,23,21,305,7.1,0.49,0.571,0.243,2.9,8.5,5.6,7,1.2,1.6,7.2,12,0.2,0.1,0.3,0.049,-3.6,-1,-4.7,-0.2
25000,SF,24,14,122,8.3,0.543,0.6,0,1.9,12.7,7.4,8.2,0.8,0,10.3,14.4,0.1,0.1,0.1,0.059,-1.7,-0.7,-2.4,0
34183,SF,24,21,312,10.5,0.531,0.449,0.153,3.9,15.9,9.7,4.7,1.5,2.2,7.9,15,0.1,0.3,0.4,0.064,-2.4,0,-2.4,0
35181,SF,26,4,31,11.2,0.396,0.4,0.6,0,15.2,7.4,14.2,3.3,0,0,18.3,0,0,0.1,0.087,-3.7,1.8,-1.9,0
46080,SF,23,9,122,6.4,0.393,0.485,0.091,3.6,17.5,10.3,6.7,0.8,2.3,5.5,13.3,-0.2,0.1,-0.1,-0.034,-3.7,-0.1,-3.8,-0.1
50000,SF,23,9,122,6.4,0.393,0.485,0.091,3.6,17.5,10.3,6.7,0.8,2.3,5.5,13.3,-0.2,0.1,-0.1,-0.034,-3.7,-0.1,-3.8,-0.1
50000,SF,26,32,480,10,0.433,0.172,0.404,7.2,18,12.4,16.4,1.8,1.7,17.1,13.3,-0.1,0.5,0.5,0.046,-3.6,0.9,-2.6,-0.1
50000,SF,30,6,79,11.7,0.518,0.478,0.304,2.7,5.4,4,7.2,1.9,0,0,14.6,0.1,0.1,0.2,0.098,-0.4,-0.4,-0.8,0
50000,SF,27,15,274,11.4,0.634,0.778,0.049,1.2,11.5,6.4,5.2,0.9,2.4,8.8,14.3,0.4,0.2,0.5,0.096,0,0.2,0.2,0.2
50000,SF,30,1,5,10.4,1,0,0,22.3,0,11.2,0,0,0,50,17.5,0,0,0,-0.028,-5.7,-4.2,-9.9,0
50258,SF,26,4,31,11.2,0.396,0.4,0.6,0,15.2,7.4,14.2,3.3,0,0,18.3,0,0,0.1,0.087,-3.7,1.8,-1.9,0
50258,SF,27,26,387,7.7,0.422,0,0.179,5.7,18.4,12,7.5,1.8,2.3,16.6,8.7,-0.1,0.4,0.3,0.035,-3.7,1.3,-2.3,0
50752,SF,25,10,87,12.6,0.517,0.462,0.346,2.5,17.9,10.3,12.4,2.2,1.1,9.1,16.1,0,0.1,0.2,0.097,-1.2,0.9,-0.4,0
52017,SF,29,59,870,11,0.562,0.572,0.246,1.7,12.8,7.3,5.9,1.6,0.6,10.4,17.1,0.5,0.8,1.3,0.07,-0.9,-0.3,-1.3,0.2
52017,SF,29,59,870,11,0.562,0.572,0.246,1.7,12.8,7.3,5.9,1.6,0.6,10.4,17.1,0.5,0.8,1.3,0.07,-0.9,-0.3,-1.3,0.2
57672,SF,29,13,89,3.1,0.306,0.214,0.643,5,13.5,9.3,8.2,2.7,0.9,18.2,10.5,-0.1,0.1,-0.1,-0.032,-7.5,0.7,-6.7,-0.1
75000,SF,23,2,6,1.3,0,0,0,0,19.4,9.7,0,8.8,0,0,7.7,0,0,0,-0.028,-11.5,5.3,-6.2,0
75000,SF,23,2,6,32.9,0.75,0.25,0,0,17.9,9.1,0,0,0,0,30.2,0,0,0,0.291,3.7,2.2,5.9,0
83129,SF,26,3,9,-1.9,0,1,0,0,12,6.1,0,5.6,0,0,9.8,0,0,0,-0.142,-9.1,0.8,-8.3,0
83228,SF,25,5,42,0.5,0.279,0,0.444,5.4,14,9.7,9.7,0,0,15.7,13.8,-0.1,0,-0.1,-0.117,-6.5,-3,-9.6,-0.1
91557,SF,27,40,593,8.7,0.493,0.38,0.181,6.9,14.4,10.6,3.3,1.9,1.2,12.3,15.2,-0.2,0.3,0.2,0.014,-4.4,-0.9,-5.3,-0.5
92160,SF,26,32,480,10,0.433,0.172,0.404,7.2,18,12.4,16.4,1.8,1.7,17.1,13.3,-0.1,0.5,0.5,0.046,-3.6,0.9,-2.6,-0.1
105107,SF,27,26,387,7.7,0.422,0,0.179,5.7,18.4,12,7.5,1.8,2.3,16.6,8.7,-0.1,0.4,0.3,0.035,-3.7,1.3,-2.3,0
108043,SF,24,11,159,7.2,0.43,0.54,0,5.3,16.9,11,7.6,1.5,0.5,10.7,15.6,-0.2,0.2,0,0.001,-4.5,0.1,-4.4,-0.1
122741,SF,24,21,312,10.5,0.531,0.449,0.153,3.9,15.9,9.7,4.7,1.5,2.2,7.9,15,0.1,0.3,0.4,0.064,-2.4,0,-2.4,0
150000,SF,24,70,1956,14.7,0.554,0.59,0.287,3.4,14.6,8.8,9.8,2.5,1.3,13.1,21.8,1.6,2.3,4,0.097,0.3,0.4,0.7,1.3
175000,SF,25,5,62,9.7,0.523,0.842,0.474,1.7,10.8,6.1,0,0.8,0,4.2,16.2,0.1,0,0.1,0.054,-0.8,-1.7,-2.4,0
180483,SF,30,6,79,11.7,0.518,0.478,0.304,2.7,5.4,4,7.2,1.9,0,0,14.6,0.1,0.1,0.2,0.098,-0.4,-0.4,-0.8,0
197799,SF,24,10,54,0.6,0.257,0.214,0.571,2.3,12.9,7.7,2.8,3,0,10.2,17,-0.2,0.1,-0.1,-0.127,-8.7,-1.2,-9.9,-0.1
255204,SF,35,9,107,0.1,0.27,0.538,0.154,2.2,8,5.2,6.2,2.8,0.7,17.8,13.9,-0.3,0.1,-0.2,-0.099,-7.4,0.9,-6.6,-0.1
274775,SF,32,11,207,9.5,0.45,0.208,0.156,4.8,15.4,9.9,3.2,2.5,1.1,10.8,20,-0.2,0.3,0,0.009,-3.9,0.1,-3.8,-0.1
300000,SF,22,21,519,17.2,0.638,0.517,0.43,6.1,17.9,12,4.6,1.7,3.1,5.3,15.6,1.2,0.6,1.8,0.165,0.9,-0.6,0.4,0.3
349032,SF,24,26,147,11,0.46,0.723,0.123,1.5,16.3,8.8,5,1.7,0.6,1.4,20.7,0,0.1,0.1,0.046,-0.3,-1.1,-1.5,0
400000,SF,24,5,43,-5.1,0.143,0.143,0,0,2.6,1.3,6.1,1.2,0,12.5,8.5,-0.1,0,-0.1,-0.122,-9.9,-1.4,-11.3,-0.1
415414,SF,23,2,6,30.7,0.727,0.333,0.333,17.5,0,9.2,0,0,0,0,24.4,0,0,0,0.316,5.3,-1,4.4,0
417848,SF,29,13,89,3.1,0.306,0.214,0.643,5,13.5,9.3,8.2,2.7,0.9,18.2,10.5,-0.1,0.1,-0.1,-0.032,-7.5,0.7,-6.7,-0.1
419443,SF,29,13,241,5.3,0.403,0.516,0.109,3.9,10.5,7.3,6.7,2.4,0.7,13,13.4,-0.3,0.3,0,-0.005,-6.3,0.8,-5.5,-0.2
440386,SF,29,14,100,7,0.32,0.143,0.095,7,10.7,8.9,7.3,1.1,1.5,0,10.1,0,0.1,0.1,0.029,-2.7,-0.6,-3.3,0
441188,SF,29,59,870,11,0.562,0.572,0.246,1.7,12.8,7.3,5.9,1.6,0.6,10.4,17.1,0.5,0.8,1.3,0.07,-0.9,-0.3,-1.3,0.2
473604,SF,22,63,803,8.4,0.485,0.161,0.234,2.4,12.4,7.4,3,1.2,2.1,11.1,15.3,-0.3,0.4,0.1,0.007,-3.8,-0.8,-4.5,-0.5
473604,SF,21,19,93,8.5,0.499,0.087,0.696,11.4,17.9,14.6,5.1,1.7,0.8,26.8,20.3,-0.1,0.1,0,-0.017,-5.2,-1.3,-6.5,-0.1
473604,SF,22,52,694,6.3,0.529,0.519,0.074,1.3,12.2,6.7,9.3,1.3,1.4,17.1,9,0.2,0.3,0.5,0.034,-3.6,0.9,-2.7,-0.1
473954,SF,27,3,17,16.4,0.611,0.333,0,0,0,0,11.5,3,0,18.2,28.7,0,0,0,0.034,-0.9,-1.5,-2.4,0
490180,SF,27,31,198,11.1,0.489,0.5,0.387,7.4,14.1,10.8,5.8,0.5,1.1,7.6,17.4,0.2,0.1,0.3,0.083,-0.5,-1.3,-1.8,0
490180,SF,24,53,655,9.6,0.492,0.503,0.09,5.7,16.6,11,5,1.2,0.2,5.2,12.6,0.6,0.6,1.1,0.084,-1.6,-0.4,-2,0
490180,SF,22,77,1742,9.5,0.57,0.449,0.196,4.4,11.2,7.7,6.1,1.5,0.5,12.9,11.3,1.4,0.6,2,0.055,-2.1,-1,-3.2,-0.5
490180,SF,23,7,34,15,0.571,0.786,0,6.9,9.3,8.2,0,2.9,0,6.7,19.3,0.1,0,0.1,0.122,1.5,-0.8,0.7,0
500000,SF,24,3,10,30.9,0.6,0.2,0,11.1,0,5.7,22.6,5.2,0,0,22.6,0,0,0.1,0.242,9,1.7,10.6,0
507336,SF,23,39,647,8.4,0.447,0.393,0.224,3.8,13.8,8.7,9.1,2,1.5,14.5,19.6,-0.8,0.4,-0.4,-0.03,-3.7,-1.5,-5.2,-0.5
507336,SF,24,51,672,8.5,0.451,0.144,0.124,5.2,13.3,9.1,9.9,1.2,1.4,13.7,17.5,-0.5,0.2,-0.3,-0.02,-3.4,-2.1,-5.5,-0.6
507336,SF,21,74,1131,9.4,0.498,0.367,0.272,3.2,12.9,7.8,12,1.7,1.9,16.4,17.9,-0.5,1.1,0.6,0.025,-4.2,0,-4.2,-0.6
507336,SF,27,79,1673,9.6,0.533,0.571,0.113,1.5,10.5,6,16.8,2.3,0.5,20.9,12.9,0.5,1.6,2.2,0.062,-2.3,1.1,-1.2,0.3
507336,SF,24,62,1051,11.5,0.541,0.385,0.381,6,14,10.1,7.2,1.3,1.4,11.9,14.6,1.2,0.8,1.9,0.088,-1,-0.5,-1.5,0.1
509479,SF,31,5,34,0.2,0.375,0.25,0,0,12.7,6.6,4.1,0,0,11.1,11.7,-0.1,0,0,-0.039,-7.5,-1.3,-8.8,-0.1
525093,SF,24,1,24,4.2,0.3,0.5,0,9.1,9,9,5.6,2,0,0,17.7,0,0,0,-0.057,-4.3,-2.6,-7,0
543471,SF,22,30,557,9,0.511,0.371,0.192,3,11.2,7,7,2.5,1.7,15,17.1,-0.3,0.7,0.4,0.032,-4.3,0.6,-3.8,-0.3
575000,SF,23,77,1507,10.3,0.531,0.386,0.258,3.8,7.7,5.7,7,1.6,0.8,9.7,14.9,1.2,0,1.2,0.039,-2.1,-1.5,-3.6,-0.6
600000,SF,22,35,249,4.9,0.404,0.573,0.191,2.7,8,5.3,6.2,1.8,1,10.2,19,-0.4,0.1,-0.3,-0.054,-5.2,-1.2,-6.4,-0.3
600000,SF,26,76,2200,13.9,0.601,0.517,0.311,2.7,12.2,7.4,10.7,1.2,0.6,11.1,16.9,3.9,2.4,6.3,0.138,0.5,0.3,0.8,1.6
600941,SF,22,78,1353,10.2,0.491,0.523,0.199,2.9,12.3,7.7,10,2.4,1,10.9,15.1,0.2,1.3,1.5,0.055,-1.9,0.9,-1,0.3
634610,SF,26,52,956,18.5,0.552,0.282,0.292,7.4,13.2,10.3,18.2,2.3,5,16,20,1.4,1.6,3,0.15,1.6,2.9,4.5,1.6
655632,SF,28,15,102,7.3,0.503,0.735,0.118,0,5.3,2.6,9.5,0.5,0,2.7,15.3,0.1,0,0.1,0.035,-1.9,-2.9,-4.8,-0.1
660619,SF,27,49,1016,12.2,0.588,0.524,0.325,1.8,11.5,6.6,7.9,1.5,1.2,11.1,14.7,1.1,1.2,2.4,0.113,-1.1,0.5,-0.5,0.4
700000,SF,23,29,599,4.9,0.427,0.556,0.159,1.6,11.3,6.3,4.8,1.2,0.7,10,11,-0.4,0.1,-0.3,-0.024,-4.5,-1,-5.5,-0.5
708871,SF,27,40,593,8.7,0.493,0.38,0.181,6.9,14.4,10.6,3.3,1.9,1.2,12.3,15.2,-0.2,0.3,0.2,0.014,-4.4,-0.9,-5.3,-0.5
750000,SF,22,44,843,6.9,0.503,0.448,0.181,1.9,14.2,8,6.1,0.9,1.5,14.4,14.4,-0.3,0.8,0.5,0.03,-4.2,-0.2,-4.4,-0.5
762195,SF,24,59,646,10.1,0.565,0,0.557,8,13.3,10.6,4,0.9,0.9,9.6,10.5,1,0.2,1.2,0.087,-2.3,-0.7,-3,-0.2
788872,SF,24,26,629,5.9,0.436,0.307,0.216,2.7,8.1,5.4,5.7,1.1,0.6,9.5,19.4,-0.8,0.6,-0.2,-0.019,-5,-0.4,-5.4,-0.5
788872,SF,22,26,154,3.9,0.46,0.214,0.286,3.1,9.2,6.2,14,1,0.5,27.6,13.2,-0.2,0.1,-0.1,-0.04,-6.2,-1.1,-7.3,-0.2
788872,SF,23,63,847,10.1,0.52,0.106,0.376,9.5,19.5,14.4,4.9,1.4,2.5,15.4,10.1,0.6,0.9,1.5,0.086,-2.5,0.8,-1.7,0.1
788872,SF,22,82,2460,12.5,0.541,0.34,0.16,2.7,12,7.2,11.7,1.8,0.7,11.9,19.1,1.9,0.8,2.7,0.053,-1.2,-1.1,-2.3,-0.2
788872,SF,23,45,723,9,0.55,0.464,0.217,1.4,7,4.2,8.7,1.7,1,10.8,12.8,0.6,0.2,0.8,0.055,-2.8,0,-2.8,-0.1
788872,SF,23,78,1254,11.9,0.551,0.51,0.206,4.3,13.5,8.9,6.7,2.4,1.4,11.3,13.2,1.2,1.1,2.3,0.089,-0.7,0.8,0.2,0.7
800321,SF,25,26,294,6,0.464,0.485,0.212,3,12.3,7.5,7.8,2.2,1.4,22.5,13.9,-0.4,0.2,-0.1,-0.022,-4.7,0.2,-4.5,-0.2
809875,SF,22,9,32,1.9,0.337,0.182,0.182,10.5,25.8,18,9.1,0,2.4,29.6,23.4,-0.2,0,-0.1,-0.22,-8.4,-4.8,-13.2,-0.1
815615,SF,22,82,2350,9.8,0.531,0.342,0.215,2.4,10.5,6.3,9.3,1.6,0.7,12.8,18.5,0.1,1.1,1.2,0.024,-2.9,-1.1,-4,-1.2
815615,SF,24,69,1150,10.8,0.54,0.415,0.268,2.5,20.6,11.7,12,1.6,1.2,14.8,14.6,0.5,1.8,2.4,0.099,-2,1.8,-0.2,0.5
815615,SF,25,14,53,10.1,0.643,0.6,0.2,2.2,12.4,7.4,2.7,0.9,1.5,15.5,16,0,0.1,0.1,0.084,-2.6,-0.4,-3,0
838464,SF,24,46,1079,9.7,0.485,0.559,0.068,5.4,15.5,10.5,9.5,1.9,1.4,11.1,12.3,0.3,0.9,1.2,0.053,-2.3,0.4,-1.9,0
838464,SF,23,30,503,9.6,0.489,0.366,0.197,3.4,14.4,8.8,4.6,1.7,2.4,8.3,14.1,0,0.4,0.3,0.032,-2.8,-0.6,-3.4,-0.2
845000,SF,22,45,508,11.4,0.508,0.245,0.258,2.6,12,7.3,7.7,1.7,1.4,9.7,16.1,0.2,0.6,0.8,0.078,-1.6,0.5,-1.1,0.1
845059,SF,24,17,154,2.2,0.371,0.375,0.1,2.9,15.4,9.2,5.7,0.7,1.5,17.7,14.9,-0.3,0.1,-0.2,-0.075,-7.2,-1.5,-8.6,-0.3
845059,SF,22,73,1160,8.3,0.504,0.199,0.385,4.2,14,9,6.2,1,2.2,15.9,16.6,-0.5,0.6,0.1,0.006,-4.5,-1,-5.4,-1
845059,SF,25,22,329,17.8,0.621,0.513,0.301,6.9,7.4,7.1,10.1,2.4,1.3,12.9,19.8,0.7,0.2,0.9,0.133,2.5,-1,1.5,0.3
850000,SF,22,79,1061,7.1,0.404,0.261,0.214,6.2,20.3,13.5,7,2,1.8,15.4,14,-0.9,1.6,0.6,0.028,-5,1.4,-3.6,-0.4
854389,SF,27,60,853,10,0.416,0.384,0.197,5.7,13.5,9.6,8.6,2.7,0.6,7.7,12.7,0.1,1,1.1,0.06,-1.7,0.9,-0.7,0.3
854389,SF,32,59,1085,9.2,0.432,0.205,0.154,4.6,10.5,7.4,9,2.4,0.7,10.7,16.9,-0.6,1.1,0.5,0.023,-3.5,0.6,-2.9,-0.2
