date,AwayTeam,HomeTeam,Away_bestodds,Home_bestodds,pct_bet_home,pct_bet_away,Total,O_bestodds,U_bestodds,pct_bet_over,pct_bet_under,TotalResult,Volume,AwaySP,HomeSP,AwayScore,HomeScore
6/29/2024,WAS,TB,120,-135,0.85,0.15,7.5,-108,-110,0.96,0.04,Over,16691,J. Irvin,A. Civale,8,1
6/29/2024,HOU,NYM,110,-117,0.57,0.43,9,100,110,0.92,0.08,Over,22057,F. Valdez,Ty. Megill,9,6
6/29/2024,CLE,KC,-115,105,0.65,0.35,7,105,-120,0.94,0.06,Over,24067,T. Bibee,C. Ragans,7,2
6/29/2024,CHC,MIL,105,-115,0.82,0.18,8,105,100,0.9,0.1,Push,20886,J. Steele,T. Myers,5,3
6/29/2024,PIT,ATL,125,-140,0.9,0.1,7.5,110,-115,0.85,0.15,Under,29979,P. Skenes,M. Fried,1,2
6/29/2024,SD,BOS,120,-135,0.76,0.24,8.5,-110,-105,0.92,0.08,Over,21764,M. King,T. Houck,11,1
6/29/2024,LAD,SF,-190,180,0.14,0.86,7,102,102,0.93,0.07,Over,29433,T. Glasnow,E. Miller,14,7
6/29/2024,TEX,BAL,145,-164,0.89,0.11,9.5,102,100,0.66,0.34,Over,23799,M. Lorenzen,C. Povich,5,6
6/29/2024,DET,LAA,-118,106,0.44,0.56,8,-102,-107,0.84,0.16,Over,19270,R. Olson,G. Canning,5,6
6/29/2024,MIN,SEA,-110,107,0.42,0.58,7,100,-113,0.86,0.14,Under,26525,P. Lopez,Br. Miller,5,1
6/30/2024,PIT,ATL,170,-190,0.91,0.09,9,-105,-105,0.49,0.51,Under,15762,B. Falter,S. Schwellenbach,4,2
6/30/2024,SD,BOS,-104,-105,0.65,0.35,10,-110,-105,0.83,0.17,Under,20109,M. Waldron,J. Winckowski,1,4
6/30/2024,MIA,PHI,220,-258,0.93,0.07,8.5,102,100,0.53,0.47,Over,22613,Y. Chirinos,R. Suarez,6,7
6/30/2024,NYY,TOR,-110,107,0.38,0.62,8,100,-105,0.98,0.02,Over,22981,G. Cole,K. Gausman,8,1
6/30/2024,WAS,TB,165,-185,0.85,0.15,8,-105,-109,0.98,0.02,Under,16751,P. Corbin,T. Bradley,0,5
6/30/2024,HOU,NYM,110,-124,0.78,0.22,9,-102,-113,0.97,0.03,Over,16948,S. Dubin,L. Severino,10,5
6/30/2024,COL,CHW,192,-205,0.87,0.13,7,-105,100,0.94,0.06,Over,15958,K. Freeland,G. Crochet,5,4
6/30/2024,CLE,KC,114,-130,0.69,0.31,8.5,-105,-110,0.96,0.04,Under,17165,L. Allen,S. Lugo,2,6
6/30/2024,CHC,MIL,165,-195,0.88,0.12,7.5,-105,-105,0.93,0.07,Over,20068,K. Hendricks,F. Peralta,1,7
6/30/2024,CIN,STL,105,-104,0.64,0.36,7.5,-110,-106,0.99,0.01,Under,16837,H. Greene,L. Lynn,0,2
6/30/2024,LAD,SF,-115,105,0.22,0.78,8.5,-110,-104,0.98,0.02,Over,16696,J. Paxton,S. Bivens,4,10
6/30/2024,DET,LAA,-104,-105,0.66,0.34,9,102,100,0.89,0.11,Over,15494,C. Mize,T. Anderson,7,6
6/30/2024,MIN,SEA,-104,-104,0.45,0.55,6.5,105,105,0.95,0.05,Over,17125,J. Ryan,L. Castillo,5,3
6/30/2024,OAK,AZ,175,-198,0.9,0.1,8.5,-110,-109,0.71,0.29,Under,13515,L. Medina,B. Pfaadt,1,5
6/30/2024,TEX,BAL,150,-160,0.88,0.12,9,100,-106,0.85,0.15,Over,39935,A. Heaney,C. Irvin,11,2
7/1/2024,HOU,TOR,-130,115,0.23,0.77,8,110,-103,0.94,0.06,Under,34952,H. Brown,Ye. Rodriguez,3,1
7/1/2024,NYM,WAS,-115,110,0.31,0.69,8.5,100,-105,0.92,0.08,Over,46771,D. Peterson,M. Gore,9,7
7/1/2024,MIL,COL,-148,143,0.12,0.88,11.5,-105,100,0.55,0.45,Over,40212,R. Zastryzny,A. Gomber,7,8
7/2/2024,CHW,CLE,185,-210,0.92,0.08,9,100,-113,0.56,0.44,Over,30100,C. Flexen,C. Carrasco,6,7
7/2/2024,STL,PIT,106,-120,0.78,0.22,8,-105,-105,0.93,0.07,Over,22618,K. Gibson,M. Keller,7,4
7/2/2024,BOS,MIA,-160,145,0.17,0.83,8,-106,100,0.63,0.37,Over,21416,K. Crawford,V. Bellozo,8,3
7/2/2024,NYM,WAS,-142,128,0.23,0.77,9,-105,-104,0.76,0.24,Push,24824,S. Manaea,D. Herz,7,2
7/2/2024,CIN,NYY,185,-210,0.93,0.07,8.5,-110,-105,0.87,0.13,Over,35679,G. Ashcraft,L. Gil,5,4
7/2/2024,HOU,TOR,102,-110,0.57,0.43,8,100,100,0.74,0.26,Over,21270,S. Arrighetti,J. Berrios,6,7
7/2/2024,SF,ATL,175,-195,0.93,0.07,8,100,-105,0.86,0.14,Push,26904,H. Birdsong,R. Lopez,5,3
7/2/2024,DET,MIN,110,-125,0.8,0.2,7.5,105,-114,0.94,0.06,Over,28616,T. Skubal,S. Woods-Richardson,3,5
7/2/2024,SD,TEX,-114,100,0.57,0.43,7,102,-115,0.92,0.08,Push,23012,D. Cease,N. Eovaldi,0,7
7/2/2024,PHI,CHC,105,-115,0.59,0.41,9.5,100,-115,0.62,0.38,Over,24476,M. Mercado,H. Wesneski,6,4
7/2/2024,TB,KC,102,-115,0.78,0.22,9,102,-115,0.79,0.21,Under,25672,Z. Littell,B. Singer,5,1
7/2/2024,MIL,COL,-115,-102,0.26,0.74,11,-105,-104,0.86,0.14,Under,24986,D. Keuchel,R. Feltner,4,3
7/2/2024,BAL,SEA,-108,-107,0.36,0.64,7,100,-107,0.95,0.05,Under,30574,G. Rodriguez,G. Kirby,2,0
7/2/2024,LAA,OAK,-106,-105,0.28,0.72,8,-105,-102,0.95,0.05,Over,18821,J. Soriano,M. Spence,5,7
7/2/2024,AZ,LAD,163,-185,0.95,0.05,9,-105,-107,0.97,0.03,Over,25748,J. Mantiply,Bo. Miller,5,6
7/3/2024,CHW,CLE,196,-215,0.9,0.1,8.5,100,-104,0.95,0.05,Over,22709,E. Fedde,G. Williams,8,2
7/3/2024,BOS,MIA,-124,115,0.22,0.78,7.5,100,100,0.93,0.07,Over,28091,B. Bello,Tr. Rogers,7,2
7/3/2024,STL,PIT,110,-122,0.7,0.3,8.5,-102,-105,0.92,0.08,Over,18180,M. Mikolas,J. Jones,4,5
7/3/2024,NYM,WAS,-125,115,0.23,0.77,9,102,-110,0.98,0.02,Over,21961,C. Scott,M. Parker,5,7
7/3/2024,CIN,NYY,162,-184,0.89,0.11,8.5,102,105,0.97,0.03,Under,32599,A. Abbott,C. Rodon,3,2
7/3/2024,HOU,TOR,-115,105,0.47,0.53,8.5,100,-110,0.94,0.06,Over,36103,R. Blanco,Y. Kikuchi,9,2
7/3/2024,SF,ATL,180,-200,0.87,0.13,7.5,-105,-104,0.99,0.01,Under,31130,J. Hicks,C. Sale,1,3
7/3/2024,SD,TEX,140,-155,0.81,0.19,9,102,104,0.97,0.03,Over,22360,A. Mazur,Jon. Gray,6,4
7/3/2024,PHI,CHC,-114,100,0.25,0.75,7.5,-102,-107,0.96,0.04,Over,33341,Z. Wheeler,S. Imanaga,5,3
7/3/2024,DET,MIN,146,-165,0.89,0.11,8.5,100,-109,0.98,0.02,Over,18826,K. Montero,D. Festa,9,2
7/3/2024,TB,KC,-108,-105,0.61,0.39,8,-105,-105,0.85,0.15,Under,18604,R. Pepiot,M. Wacha,2,4
7/3/2024,MIL,COL,-165,150,0.16,0.84,12,-105,-105,0.52,0.48,Under,24248,C. Rea,Dak. Hudson,3,0
7/3/2024,LAA,OAK,-110,-106,0.35,0.65,8.5,-105,-110,0.96,0.04,Under,15858,D. Daniel,J. Estes,0,5
7/3/2024,BAL,SEA,134,-130,0.58,0.42,7.5,100,100,0.88,0.12,Under,33265,D. Kremer,L. Gilbert,4,1
7/3/2024,AZ,LAD,180,-200,0.94,0.06,9,-102,-110,0.97,0.03,Over,25243,C. Mena,G. Stone,12,4
7/4/2024,NYM,WAS,-110,-104,0.34,0.66,9,-104,100,0.9,0.1,Under,18432,J. Quintana,J. Irvin,0,1
7/4/2024,STL,PIT,-110,-105,0.42,0.58,9,-105,-105,0.91,0.09,Under,20452,A. Pallante,M. Perez,3,2
7/4/2024,CIN,NYY,162,-175,0.84,0.16,9.5,100,-115,0.88,0.12,Over,28934,F. Montas,M. Stroman,8,4
7/4/2024,HOU,TOR,-110,-104,0.4,0.6,8.5,100,100,0.94,0.06,Under,23850,F. Valdez,C. Bassitt,5,3
7/4/2024,CHW,CLE,205,-225,0.87,0.13,8.5,100,-104,0.94,0.06,Over,18382,J. Shuster,E. Lively,4,8
7/4/2024,BOS,MIA,-155,450,0.19,0.81,8,-110,105,0.94,0.06,Over,17044,N. Pivetta,K. Tyler,6,5
7/4/2024,DET,MIN,158,-180,0.82,0.18,8,100,-105,0.96,0.04,Over,17867,K. Maeda,B. Ober,3,12
7/4/2024,PHI,CHC,-124,114,0.2,0.8,7.5,-105,105,0.98,0.02,Over,25960,C. Sanchez,J. Taillon,2,10
7/4/2024,SD,TEX,100,-110,0.74,0.26,7.5,105,102,0.98,0.02,Under,22911,M. King,M. Scherzer,3,1
7/4/2024,LAA,OAK,100,-110,0.69,0.31,9,100,100,0.93,0.07,Under,15136,R. Contreras,J. Sears,0,5
7/4/2024,BAL,SEA,-148,130,0.2,0.8,7,100,-112,0.85,0.15,Over,32932,C. Burnes,Br. Miller,3,7
7/4/2024,SF,ATL,115,-125,0.79,0.21,8,100,-105,0.94,0.06,Under,35487,L. Webb,C. Morton,4,2
7/4/2024,MIL,COL,-135,120,0.2,0.8,11,100,100,0.52,0.48,Under,30559,T. Myers,C. Quantrill,3,4
7/4/2024,TB,KC,-105,100,0.43,0.57,8.5,-115,102,0.84,0.16,Over,27308,Z. Eflin,A. Marsh,10,8
7/4/2024,AZ,LAD,102,-112,0.82,0.18,8.5,100,-114,0.91,0.09,Over,29120,Z. Gallen,L. Knack,9,3
7/5/2024,LAA,CHC,170,-184,0.88,0.12,9.5,-105,-109,0.46,0.54,Under,23526,G. Canning,J. Steele,1,5
7/5/2024,NYM,PIT,120,-139,0.69,0.31,8,-102,105,0.95,0.05,Over,31367,L. Severino,P. Skenes,2,14
7/5/2024,STL,WAS,-155,140,0.24,0.76,9,100,104,0.79,0.21,Over,27929,S. Gray,P. Corbin,7,6
7/5/2024,BOS,NYY,125,-140,0.76,0.24,8,-103,-105,0.92,0.08,Push,33053,T. Houck,N. Cortes Jr.,5,3
7/5/2024,CHW,MIA,120,-137,0.74,0.26,8,-103,100,0.77,0.23,Under,15590,D. Thorpe,B. Hoeing,3,2
7/5/2024,SF,CLE,165,-184,0.83,0.17,7.5,100,100,0.73,0.27,Under,16822,E. Miller,T. Bibee,4,2
7/5/2024,DET,CIN,114,-125,0.77,0.23,9,102,100,0.65,0.35,Push,24324,R. Olson,C. Spiers,5,4
7/5/2024,PHI,ATL,122,-135,0.75,0.25,7.5,100,-110,0.93,0.07,Over,24521,A. Nola,M. Fried,8,6
7/5/2024,TB,TEX,-110,-105,0.64,0.36,8.5,-105,-108,0.73,0.27,Under,18104,S. Baz,M. Lorenzen,0,3
7/5/2024,HOU,MIN,130,-145,0.77,0.23,8,100,-105,0.91,0.09,Over,18912,S. Dubin,P. Lopez,13,12
7/5/2024,KC,COL,-180,160,0.2,0.8,10.5,100,-105,0.5,0.5,Under,21103,C. Ragans,K. Freeland,2,4
7/5/2024,BAL,OAK,-165,148,0.13,0.87,8.5,-110,100,0.71,0.29,Under,28151,A. Suarez,H. Harris,3,2
7/5/2024,AZ,SD,-115,100,0.61,0.39,8.5,100,-102,0.92,0.08,Over,22037,S. Cecconi,R. Vasquez,8,10
7/5/2024,TOR,SEA,120,-135,0.8,0.2,7.5,102,102,0.79,0.21,Under,23930,K. Gausman,L. Castillo,1,2
7/5/2024,MIL,LAD,185,-200,0.9,0.1,7.5,-110,100,0.95,0.05,Over,27384,A. Civale,T. Glasnow,5,8
7/6/2024,BOS,NYY,155,-170,0.8,0.2,8.5,100,100,0.88,0.12,Over,25647,J. Winckowski,G. Cole,4,14
7/6/2024,HOU,MIN,120,-132,0.68,0.32,7.5,-110,-107,0.97,0.03,Over,22214,H. Brown,J. Ryan,3,9
7/6/2024,LAA,CHC,130,-146,0.82,0.18,8,100,-102,0.83,0.17,Under,17352,T. Anderson,K. Hendricks,7,0
7/6/2024,TB,TEX,390,-109,0.64,0.36,7.5,105,-102,0.91,0.09,Under,20730,T. Bradley,A. Heaney,3,4
7/6/2024,NYM,PIT,-132,115,0.39,0.61,9.5,100,-110,0.84,0.16,Under,22168,D. Peterson,B. Falter,5,2
7/6/2024,STL,WAS,115,-122,0.71,0.29,8.5,-104,100,0.93,0.07,Over,20129,L. Lynn,M. Gore,6,14
7/6/2024,BAL,OAK,-155,136,0.16,0.84,9,-103,-110,0.9,0.1,Over,22537,C. Povich,L. Medina,8,19
7/6/2024,DET,CIN,138,-160,0.84,0.16,9,-115,100,0.66,0.34,Under,10359,A. Faedo,H. Greene,5,3
7/6/2024,CHW,MIA,-152,145,0.27,0.73,7,-104,-112,0.95,0.05,Push,18538,G. Crochet,Y. Chirinos,3,4
7/6/2024,SF,CLE,115,-130,0.75,0.25,8.5,-115,100,0.87,0.13,Over,20235,K. Harrison,L. Allen,4,5
7/6/2024,TOR,SEA,-105,-108,0.66,0.34,8.5,-102,105,0.85,0.15,Over,12127,Ye. Rodriguez,E. Hancock,5,4
7/6/2024,PHI,ATL,105,-115,0.6,0.4,8,-103,-105,0.96,0.04,Under,36492,R. Suarez,S. Schwellenbach,1,5
7/6/2024,MIL,LAD,-104,-110,0.75,0.25,9,102,100,0.97,0.03,Under,27394,F. Peralta,J. Paxton,3,5
7/6/2024,KC,COL,-155,145,0.2,0.8,10.5,100,-110,0.43,0.57,Under,32155,S. Lugo,A. Gomber,1,3
7/6/2024,AZ,SD,115,-124,0.76,0.24,7.5,-107,-110,0.96,0.04,Over,28530,B. Pfaadt,M. Waldron,7,5
7/7/2024,PHI,ATL,150,-160,0.82,0.18,8,100,-104,0.84,0.16,Under,28515,M. Mercado,R. Lopez,0,6
7/7/2024,NYM,PIT,-126,115,0.29,0.71,9,-109,-105,0.89,0.11,Under,18195,S. Manaea,L. Ortiz2,3,2
7/7/2024,STL,WAS,-110,110,0.42,0.58,9,-110,100,0.88,0.12,Over,21073,K. Gibson,D. Herz,8,3
7/7/2024,SF,CLE,115,-130,0.77,0.23,8.5,-105,100,0.92,0.08,Over,17589,H. Birdsong,C. Carrasco,4,5
7/7/2024,DET,CIN,-135,125,0.34,0.66,8,102,100,0.92,0.08,Under,21073,T. Skubal,G. Ashcraft,5,1
7/7/2024,CHW,MIA,130,-140,0.77,0.23,7.5,-105,-105,0.87,0.13,Over,11813,J. Cannon,E. Cabrera,4,7
7/7/2024,HOU,MIN,126,-130,0.76,0.24,9,100,105,0.94,0.06,Under,17438,S. Arrighetti,S. Woods-Richardson,2,3
7/7/2024,LAA,CHC,130,-140,0.78,0.22,9.5,100,100,0.81,0.19,Under,14262,J. Soriano,H. Wesneski,0,5
7/7/2024,TB,TEX,115,-130,0.79,0.21,8,-102,100,0.91,0.09,Over,16398,Z. Littell,N. Eovaldi,2,13
7/7/2024,KC,COL,-160,148,0.22,0.78,10.5,100,-104,0.3,0.7,Over,19068,B. Singer,T. Gordon,10,1
7/7/2024,BAL,OAK,-175,165,0.19,0.81,8,100,100,0.94,0.06,Over,30206,G. Rodriguez,M. Spence,6,3
7/7/2024,MIL,LAD,150,440,0.86,0.14,9,102,100,0.82,0.18,Over,19159,D. Keuchel,J. Wrobleski,9,2
7/7/2024,TOR,SEA,135,225,0.82,0.18,7.5,102,105,0.81,0.19,Over,19659,J. Berrios,G. Kirby,5,4
7/7/2024,AZ,SD,150,-160,0.86,0.14,8.5,100,102,0.94,0.06,Over,19780,R. Nelson,D. Cease,9,1
7/7/2024,BOS,NYY,130,-127,0.82,0.18,8.5,-110,-105,0.93,0.07,Under,45084,K. Crawford,L. Gil,3,0
7/8/2024,NYM,PIT,105,-120,0.65,0.35,8.5,-105,100,0.89,0.11,Over,26682,C. Scott,M. Keller,2,8
7/8/2024,STL,WAS,100,-115,0.69,0.31,9,-102,100,0.83,0.17,Under,29100,M. Mikolas,M. Parker,6,0
7/8/2024,CLE,DET,-140,125,0.28,0.72,8.5,-105,-105,0.93,0.07,Under,27374,G. Williams,K. Montero,0,1
7/8/2024,COL,CIN,150,-165,0.88,0.12,9,102,100,0.78,0.22,Under,41732,R. Feltner,A. Abbott,0,6
7/8/2024,MIN,CHW,250,180,0.15,0.85,9,-105,100,0.87,0.13,Over,36295,C. Paddack,C. Flexen,8,6
7/8/2024,TEX,LAA,-140,300,0.26,0.74,8.5,100,100,0.89,0.11,Over,38890,Jon. Gray,D. Daniel,9,4
7/8/2024,ATL,AZ,-115,460,0.19,0.81,9,100,105,0.96,0.04,Push,38006,B. Elder,Y. Diaz,5,4
7/9/2024,CHC,BAL,165,-178,0.88,0.12,9,102,-110,0.86,0.14,Over,32619,J. Taillon,D. Kremer,9,2
7/9/2024,CLE,DET,-139,122,0.29,0.71,8.5,100,-108,0.85,0.15,Over,29605,E. Lively,K. Maeda,9,8
7/9/2024,LAD,PHI,140,-155,0.8,0.2,9.5,100,-105,0.82,0.18,Over,33543,Bo. Miller,Z. Wheeler,1,10
7/9/2024,NYY,TB,-118,105,0.32,0.68,8,100,100,0.9,0.1,Push,24819,C. Rodon,R. Pepiot,3,5
7/9/2024,COL,CIN,170,-195,0.91,0.09,8.5,-105,-105,0.94,0.06,Over,26712,C. Quantrill,N. Lodolo,6,12
7/9/2024,WAS,NYM,205,-134,0.8,0.2,8.5,100,100,0.9,0.1,Over,20957,J. Irvin,J. Quintana,5,7
7/9/2024,OAK,BOS,178,-200,0.93,0.07,10.5,-105,-105,0.72,0.28,Over,28510,J. Estes,B. Bello,9,12
7/9/2024,MIA,HOU,215,-238,0.93,0.07,8.5,100,100,0.91,0.09,Under,24854,Tr. Rogers,R. Blanco,3,4
7/9/2024,PIT,MIL,140,-157,0.87,0.13,8.5,-103,-110,0.96,0.04,Over,19068,J. Fleming,C. Rea,12,2
7/9/2024,TEX,LAA,-178,162,0.16,0.84,8.5,-105,-107,0.96,0.04,Over,25379,M. Scherzer,R. Contreras,5,4
7/9/2024,ATL,AZ,-114,105,0.31,0.69,7.5,105,-115,0.95,0.05,Over,35613,C. Sale,Z. Gallen,6,2
7/9/2024,SEA,SD,-135,120,0.33,0.67,8,-105,104,0.98,0.02,Over,25203,L. Gilbert,A. Mazur,8,3
7/9/2024,TOR,SF,165,-130,0.79,0.21,7.5,100,-110,0.96,0.04,Under,27374,Y. Kikuchi,B. Snell,3,4
7/10/2024,KC,STL,128,-142,0.8,0.2,9,102,102,0.98,0.02,Over,20386,A. Marsh,A. Pallante,6,4
7/10/2024,MIN,CHW,-160,138,0.15,0.85,8,102,100,0.93,0.07,Under,16701,B. Ober,E. Fedde,1,3
7/10/2024,MIN,CHW,-218,230,0.18,0.82,8,-104,105,0.97,0.03,Under,8830,B. Ober,E. Fedde,1,3
7/10/2024,CHC,BAL,152,-175,0.85,0.15,8.5,-110,100,0.95,0.05,Under,33528,S. Imanaga,C. Burnes,4,0
7/10/2024,CLE,DET,-143,126,0.23,0.77,7.5,-109,-105,0.99,0.01,Over,22426,T. Bibee,R. Olson,4,5
7/10/2024,SEA,SD,125,-136,0.77,0.23,8,-108,105,0.99,0.01,Under,21810,Br. Miller,M. King,2,0
7/10/2024,NYY,TB,105,-115,0.61,0.39,8,-110,105,0.96,0.04,Under,25793,M. Stroman,Z. Eflin,2,1
7/10/2024,LAD,PHI,120,-134,0.82,0.18,9,-105,-105,0.91,0.09,Under,27434,G. Stone,C. Sanchez,3,4
7/10/2024,OAK,BOS,165,-182,0.93,0.07,10,-110,100,0.86,0.14,Under,23537,J. Sears,N. Pivetta,5,2
7/10/2024,WAS,NYM,310,-200,0.89,0.11,9.5,-110,100,0.96,0.04,Under,28015,P. Corbin,L. Severino,2,6
7/10/2024,COL,CIN,170,-190,0.92,0.08,9,100,100,0.96,0.04,Over,23082,K. Freeland,F. Montas,6,5
7/10/2024,KC,STL,105,-118,0.79,0.21,9,-110,-105,0.97,0.03,Over,12339,A. Marsh,A. Pallante,6,4
7/10/2024,MIA,HOU,198,-220,0.94,0.06,8,-105,-105,0.99,0.01,Over,20300,B. Hoeing,F. Valdez,1,9
7/10/2024,PIT,MIL,138,-160,0.83,0.17,8.5,100,105,0.98,0.02,Over,20926,M. Perez,T. Myers,0,9
7/10/2024,TEX,LAA,-121,110,0.23,0.77,9,100,100,0.93,0.07,Push,22012,M. Lorenzen,G. Canning,2,7
7/10/2024,ATL,AZ,100,-110,0.26,0.74,9,105,100,0.97,0.03,Over,23567,C. Morton,S. Cecconi,5,7
7/10/2024,TOR,SF,140,-150,0.83,0.17,7,-110,102,0.95,0.05,Over,19452,C. Bassitt,L. Webb,10,6
7/11/2024,COL,CIN,370,-200,0.88,0.12,8.5,-103,100,0.93,0.07,Over,19912,A. Gomber,H. Greene,1,8
7/11/2024,WAS,NYM,130,-144,0.83,0.17,8.5,-115,100,0.94,0.06,Under,22754,M. Gore,D. Peterson,0,7
7/11/2024,CLE,DET,110,-120,0.71,0.29,7.5,105,100,0.88,0.12,Over,20199,P. Avila,J. Flaherty,1,10
7/11/2024,PIT,MIL,-117,105,0.46,0.54,7.5,100,-108,0.99,0.01,Under,34245,P. Skenes,A. Civale,1,0
7/11/2024,TOR,SF,110,-122,0.72,0.28,7.5,-108,-104,0.99,0.01,Over,24642,K. Gausman,J. Hicks,5,3
7/11/2024,LAD,PHI,140,-155,0.83,0.17,9.5,105,-115,0.72,0.28,Under,30044,A. Banda,A. Nola,1,5
7/11/2024,CHC,BAL,122,-134,0.72,0.28,8.5,-105,-105,0.9,0.1,Under,35598,J. Steele,A. Suarez,8,0
7/11/2024,NYY,TB,-115,100,0.36,0.64,8,-106,105,0.96,0.04,Over,28292,N. Cortes Jr.,S. Baz,4,5
7/11/2024,OAK,BOS,600,-230,0.92,0.08,10,-103,100,0.87,0.13,Under,30746,L. Medina,T. Houck,0,7
7/11/2024,MIA,HOU,160,-175,0.9,0.1,8.5,-118,100,0.94,0.06,Over,19811,R. Munoz,J. Bloss,3,6
7/11/2024,SEA,LAA,-164,143,0.19,0.81,8.5,-115,100,0.9,0.1,Over,26101,L. Castillo,J. Kochanowicz,11,0
7/11/2024,ATL,AZ,-115,102,0.33,0.67,8,100,-109,0.96,0.04,Under,31302,M. Fried,B. Pfaadt,0,1
7/12/2024,LAD,DET,133,-150,0.72,0.28,8,100,-102,0.94,0.06,Under,27772,J. Paxton,T. Skubal,4,3
7/12/2024,OAK,PHI,222,-157,0.96,0.04,8.5,100,100,0.93,0.07,Under,34321,H. Harris,R. Suarez,6,2
7/12/2024,CLE,TB,120,-135,0.74,0.26,7.5,-102,-114,0.96,0.04,Under,23612,C. Carrasco,T. Bradley,0,2
7/12/2024,NYY,BAL,-125,110,0.33,0.67,9,100,-110,0.95,0.05,Under,31776,G. Cole,C. Povich,4,1
7/12/2024,KC,BOS,-110,-104,0.56,0.44,9,102,100,0.89,0.11,Under,20265,C. Ragans,C. Criswell,6,1
7/12/2024,MIA,CIN,155,-170,0.9,0.1,9,-110,-104,0.64,0.36,Over,19583,Y. Chirinos,C. Spiers,4,7
7/12/2024,COL,NYM,240,-278,0.95,0.05,8.5,100,-102,0.95,0.05,Over,25576,T. Gordon,S. Manaea,6,7
7/12/2024,TEX,HOU,130,-145,0.83,0.17,8,-110,-104,0.96,0.04,Over,25319,A. Heaney,H. Brown,3,6
7/12/2024,WAS,MIL,235,260,0.94,0.06,8.5,-102,105,0.95,0.05,Under,21643,J. Rutledge,F. Peralta,5,2
7/12/2024,PIT,CHW,145,-162,0.77,0.23,7.5,-115,100,0.97,0.03,Under,19341,M. Gonzales,G. Crochet,4,1
7/12/2024,CHC,STL,170,950,0.83,0.17,8,100,-108,0.58,0.42,Under,24107,K. Hendricks,S. Gray,5,1
7/12/2024,SEA,LAA,145,126,0.15,0.85,8.5,100,105,0.88,0.12,Over,32034,B. Woo,T. Anderson,5,6
7/12/2024,ATL,SD,102,-115,0.36,0.64,7.5,-105,-102,0.93,0.07,Under,20841,S. Schwellenbach,M. Waldron,6,1
7/12/2024,TOR,AZ,110,-120,0.75,0.25,8.5,100,100,0.91,0.09,Over,17715,Ye. Rodriguez,R. Nelson,4,5
7/12/2024,MIN,SF,-144,130,0.2,0.8,7.5,105,-109,0.96,0.04,Over,25859,J. Ryan,K. Harrison,1,7
7/13/2024,LAD,DET,-120,110,0.25,0.75,9,100,-110,0.73,0.27,Over,17690,J. Wrobleski,K. Montero,9,11
7/13/2024,PIT,CHW,-135,122,0.2,0.8,8.5,-105,-105,0.65,0.35,Under,18109,L. Ortiz2,C. Flexen,6,2
7/13/2024,CHC,STL,116,-130,0.73,0.27,8.5,-108,100,0.56,0.44,Over,15878,H. Wesneski,L. Lynn,3,11
7/13/2024,OAK,PHI,164,-185,0.91,0.09,9,100,100,0.59,0.41,Over,27157,M. Spence,T. Phillips,5,11
7/13/2024,NYY,BAL,126,-134,0.67,0.33,8.5,-110,100,0.77,0.23,Under,27374,L. Gil,G. Rodriguez,6,1
7/13/2024,WAS,MIL,120,370,0.77,0.23,9,105,-115,0.8,0.2,Over,19477,M. Parker,D. Keuchel,6,5
7/13/2024,MIA,CIN,135,-145,0.89,0.11,9.5,100,105,0.82,0.18,Over,25718,E. Cabrera,A. Abbott,6,10
7/13/2024,KC,BOS,120,-130,0.75,0.25,9,102,100,0.72,0.28,Under,23516,S. Lugo,K. Crawford,0,5
7/13/2024,COL,NYM,175,-200,0.94,0.06,8,-106,-105,0.92,0.08,Over,19604,R. Feltner,C. Scott,3,7
7/13/2024,TEX,HOU,-118,410,0.47,0.53,8,-108,-105,0.86,0.14,Under,17539,N. Eovaldi,S. Arrighetti,2,1
7/13/2024,CLE,TB,-110,-105,0.49,0.51,7.5,-112,-105,0.84,0.16,Under,12914,G. Williams,Z. Littell,4,2
7/13/2024,MIN,SF,114,-120,0.61,0.39,7.5,105,-105,0.85,0.15,Under,22214,S. Woods-Richardson,H. Birdsong,4,2
7/13/2024,ATL,SD,125,-134,0.59,0.41,7,100,102,0.81,0.19,Under,29969,R. Lopez,D. Cease,0,4
7/13/2024,CHC,STL,265,-140,0.75,0.25,8.5,-110,-105,0.66,0.34,Over,13358,H. Wesneski,L. Lynn,3,11
7/13/2024,SEA,LAA,-145,126,0.18,0.82,7.5,-110,-106,0.93,0.07,Under,23754,G. Kirby,J. Soriano,1,2
7/13/2024,TOR,AZ,118,-135,0.78,0.22,9,-105,105,0.91,0.09,Over,19068,J. Berrios,Y. Diaz,1,12
7/14/2024,NYY,BAL,-117,100,0.44,0.56,9,-120,102,0.64,0.36,Over,17301,C. Rodon,D. Kremer,5,6
7/14/2024,OAK,PHI,205,-240,0.95,0.05,9.5,100,-102,0.87,0.13,Over,18352,J. Estes,O. Kerkering,18,3
7/14/2024,KC,BOS,125,-142,0.82,0.18,9.5,-110,-106,0.76,0.24,Under,20462,B. Singer,B. Bello,4,5
7/14/2024,CLE,TB,110,-125,0.73,0.27,7.5,-106,100,0.94,0.06,Under,16529,E. Lively,R. Pepiot,0,2
7/14/2024,MIA,CIN,160,-185,0.9,0.1,9,-110,100,0.9,0.1,Under,18745,Tr. Rogers,N. Lodolo,3,2
7/14/2024,COL,NYM,175,-195,0.92,0.08,8,100,-102,0.96,0.04,Over,15999,G. Marquez,J. Quintana,8,5
