game_id,game_seconds_remaining,period,period_seconds_remaining,PPSkaters,PKSkaters,PPTeam,HomePP,ScoreDiff,penalty_minutes,PPGoal,SOG
2023020941,385,3,385,5,4,Boston Bruins,1,0,2,1,3
2023020941,179,3,179,5,4,Vegas Golden Knights,0,-1,2,0,2
2023020942,2699,1,299,5,4,Carolina Hurricanes,0,0,2,0,2
2023020942,1538,2,338,5,4,Columbus Blue Jackets,1,-1,2,0,2
2023020942,730,3,730,5,4,Columbus Blue Jackets,1,-2,2,1,1
2023020943,3385,1,985,5,4,New York Islanders,0,0,2,0,3
2023020943,3139,1,739,5,4,Detroit Red Wings,1,0,2,0,2
2023020943,2997,1,597,5,4,New York Islanders,0,0,2,0,0
2023020943,2539,1,139,5,4,Detroit Red Wings,1,-2,2,0,2
2023020943,936,3,936,5,4,New York Islanders,0,0,2,1,2
2023020944,2819,1,419,5,4,Montreal Canadiens,0,0,2,0,5
2023020944,2684,1,284,5,4,Florida Panthers,1,0,2,0,0
2023020944,1870,2,670,5,4,Florida Panthers,1,0,2,0,5
2023020944,1617,2,417,5,4,Florida Panthers,1,0,2,1,1
2023020944,1018,3,1018,5,4,Montreal Canadiens,0,0,2,1,1
2023020944,934,3,934,5,4,Florida Panthers,1,-1,2,0,1
2023020944,759,3,759,5,4,Montreal Canadiens,0,1,2,0,3
2023020944,437,3,437,5,4,Montreal Canadiens,0,1,2,0,2
2023020945,3130,1,730,5,4,Tampa Bay Lightning,1,0,2,1,1
2023020945,1650,2,450,5,4,Tampa Bay Lightning,1,0,2,0,0
2023020945,579,3,579,5,4,Buffalo Sabres,0,-1,2,1,1
2023020945,410,3,410,5,4,Tampa Bay Lightning,1,0,2,0,0
2023020945,206,3,206,5,4,Buffalo Sabres,0,0,2,0,2
2023020945,-76,4,224,4,3,Buffalo Sabres,0,0,2,1,1
2023020946,1544,2,344,5,4,Toronto Maple Leafs,1,3,2,0,2
2023020947,1692,2,492,5,4,Winnipeg Jets,0,-3,2,1,1
2023020947,924,3,924,5,4,Dallas Stars,1,2,2,0,5
2023020947,833,3,833,5,3,Dallas Stars,1,2,2,0,6
2023020948,1987,2,787,4,3,Nashville Predators,1,1,2,0,4
2023020948,1825,2,625,5,4,Minnesota Wild,0,-1,2,0,0
2023020948,1508,2,308,5,4,Minnesota Wild,0,-1,2,0,0
2023020948,1357,2,157,5,4,Nashville Predators,1,1,2,1,1
2023020948,1004,3,1004,5,4,Minnesota Wild,0,-3,2,0,4
2023020949,2102,2,902,5,4,Colorado Avalanche,0,1,2,1,4
2023020949,1886,2,686,5,4,Chicago Blackhawks,1,-3,2,0,0
2023020950,2677,1,277,5,4,Seattle Kraken,1,1,2,0,1
2023020950,2556,1,156,5,4,Pittsburgh Penguins,0,-1,2,0,1
2023020950,2099,2,899,5,4,Pittsburgh Penguins,0,-1,2,0,4
2023020950,1590,2,390,5,4,Pittsburgh Penguins,0,-1,2,0,2
2023020950,803,3,803,5,4,Seattle Kraken,1,1,2,0,1
2023020950,353,3,353,5,4,Seattle Kraken,1,1,2,1,3
2023020950,18,3,18,5,4,Seattle Kraken,1,2,2,0,0
2023020951,3584,1,1184,5,4,Los Angeles Kings,0,0,2,0,1
2023020951,3170,1,770,5,4,Vancouver Canucks,1,0,2,0,1
2023020951,2080,2,880,5,4,Vancouver Canucks,1,-2,2,0,2
2023020951,1067,3,1067,5,4,Vancouver Canucks,1,-2,2,1,1
2023020951,956,3,956,5,4,Los Angeles Kings,0,1,2,1,1
2023020952,3336,1,936,5,4,San Jose Sharks,1,0,2,0,0
2023020952,3075,1,675,5,4,Anaheim Ducks,0,1,2,0,1
2023020952,2021,2,821,5,4,San Jose Sharks,1,-2,2,0,1
2023020952,1840,2,640,5,4,San Jose Sharks,1,-2,2,1,1
2023020952,1520,2,320,5,4,San Jose Sharks,1,-1,2,1,2
2023020952,1390,2,190,5,4,Anaheim Ducks,0,0,2,1,2
2023020952,1330,2,130,5,4,Anaheim Ducks,0,1,2,1,2
2023020952,1059,3,1059,5,4,San Jose Sharks,1,-2,2,0,0
2023020952,909,3,909,5,4,Anaheim Ducks,0,2,2,0,0
2023020952,696,3,696,4,3,San Jose Sharks,1,-2,2,1,4
2023020952,535,3,535,5,4,Anaheim Ducks,0,1,2,0,1
2023020953,2767,1,367,5,4,Arizona Coyotes,0,2,4,1,3
2023020953,2679,1,279,5,3,Arizona Coyotes,0,2,2,1,1
2023020953,1506,2,306,5,4,Ottawa Senators,1,-1,2,1,1
2023020953,968,3,968,5,4,Arizona Coyotes,0,0,2,1,1
2023020953,562,3,562,5,4,Ottawa Senators,1,-1,2,0,3
2023020953,562,3,562,5,4,Ottawa Senators,1,-1,2,0,3
2023020953,562,3,562,5,4,Ottawa Senators,1,-1,2,0,3
2023020954,3385,1,985,5,4,Philadelphia Flyers,0,1,2,0,3
2023020954,2593,1,193,5,4,Philadelphia Flyers,0,1,2,1,2
2023020954,1744,2,544,5,4,Washington Capitals,1,0,2,0,1
2023020954,1511,2,311,5,4,Philadelphia Flyers,0,0,2,0,1
2023020954,861,3,861,5,4,Washington Capitals,1,1,2,1,1
2023020954,99,3,99,5,4,Washington Capitals,1,3,2,0,0
2023020955,2926,1,526,5,4,New Jersey Devils,0,-1,2,0,4
2023020955,2719,1,319,5,4,Anaheim Ducks,1,1,2,0,1
2023020955,1995,2,795,5,4,Anaheim Ducks,1,1,2,0,1
2023020955,1488,2,288,5,4,New Jersey Devils,0,-2,2,1,1
2023020955,599,3,599,5,4,New Jersey Devils,0,-2,2,0,0
2023020955,260,3,260,5,4,New Jersey Devils,0,-2,2,1,2
2023020956,2791,1,391,5,4,Carolina Hurricanes,1,0,2,0,1
2023020956,2642,1,242,5,4,Winnipeg Jets,0,0,2,0,3
2023020956,2503,1,103,5,4,Carolina Hurricanes,1,0,2,0,2
2023020956,1969,2,769,5,4,Winnipeg Jets,0,0,2,0,2
2023020956,1771,2,571,5,4,Winnipeg Jets,0,-1,2,0,0
2023020956,1596,2,396,5,4,Winnipeg Jets,0,-1,2,0,0
2023020956,1343,2,143,5,4,Carolina Hurricanes,1,2,2,1,3
2023020956,890,3,890,5,4,Winnipeg Jets,0,-1,2,1,2
2023020956,646,3,646,5,4,Carolina Hurricanes,1,0,2,0,1
2023020957,3289,1,889,5,4,New York Islanders,1,1,2,1,1
2023020957,2597,1,197,5,4,Boston Bruins,0,-3,2,0,2
2023020957,1096,3,1096,5,4,New York Islanders,1,4,2,0,0
2023020957,738,3,738,5,4,New York Islanders,1,4,2,0,0
2023020957,299,3,299,5,4,Boston Bruins,0,-4,2,0,1
2023020958,3082,1,682,5,4,Seattle Kraken,1,0,2,0,2
2023020958,2534,1,134,5,4,Edmonton Oilers,0,0,2,0,2
2023020958,1507,2,307,5,4,Edmonton Oilers,0,1,2,0,1
2023020958,480,3,480,5,4,Seattle Kraken,1,-2,2,1,1
2023020958,53,3,53,6,4,Seattle Kraken,1,-1,2,0,3
2023020959,1911,2,711,5,4,Nashville Predators,1,0,2,0,1
2023020959,1468,2,268,5,4,Colorado Avalanche,0,-1,2,0,1
2023020959,651,3,651,5,4,Nashville Predators,1,1,2,1,2
2023020959,261,3,261,5,4,Nashville Predators,1,2,2,1,2
2023020960,2363,2,1163,5,4,Vegas Golden Knights,0,-1,2,1,1
2023020960,486,3,486,5,4,Buffalo Sabres,1,3,2,1,1
2023020960,200,3,200,5,4,Vegas Golden Knights,0,-4,2,0,1
2023020961,3204,1,804,5,4,Detroit Red Wings,1,0,2,0,0
2023020961,2877,1,477,5,4,Florida Panthers,0,0,2,0,1
2023020961,2346,2,1146,5,4,Detroit Red Wings,1,0,2,0,3
2023020961,2087,2,887,5,4,Detroit Red Wings,1,0,2,0,2
2023020961,1733,2,533,5,4,Florida Panthers,0,1,2,1,4
2023020961,603,3,603,5,4,Florida Panthers,0,3,2,0,1
2023020961,603,3,603,5,4,Florida Panthers,0,3,2,0,1
2023020961,603,3,603,5,4,Florida Panthers,0,3,2,0,1
2023020961,603,3,603,5,4,Florida Panthers,0,3,2,0,1
2023020961,603,3,603,5,4,Florida Panthers,0,3,2,0,1
2023020961,435,3,435,5,4,Florida Panthers,0,3,2,1,1
2023020961,435,3,435,5,4,Florida Panthers,0,3,2,1,1
2023020961,209,3,209,5,4,Detroit Red Wings,1,-4,2,0,0
2023020961,209,3,209,5,4,Detroit Red Wings,1,-4,2,0,0
2023020962,3371,1,971,5,4,Philadelphia Flyers,1,1,2,0,2
2023020962,3115,1,715,5,4,Philadelphia Flyers,1,1,2,0,3
2023020962,2933,1,533,5,4,Philadelphia Flyers,1,1,2,0,3
2023020962,1711,2,511,5,4,Ottawa Senators,0,0,2,0,3
2023020962,950,3,950,5,4,Ottawa Senators,0,-2,4,0,2
2023020962,574,3,574,5,4,Ottawa Senators,0,-2,2,0,1
2023020962,323,3,323,5,4,Philadelphia Flyers,1,2,2,0,1
2023020963,3395,1,995,5,4,Montreal Canadiens,0,1,2,0,2
2023020963,1685,2,485,5,4,Tampa Bay Lightning,1,-1,2,0,3
2023020963,630,3,630,5,4,Montreal Canadiens,0,1,2,0,1
2023020964,3152,1,752,5,4,Toronto Maple Leafs,1,0,2,0,0
2023020964,2635,1,235,5,4,New York Rangers,0,1,2,0,0
2023020964,2521,1,121,4,3,New York Rangers,0,1,2,0,2
2023020964,1512,2,312,5,4,Toronto Maple Leafs,1,0,2,0,0
2023020964,1253,2,53,5,4,New York Rangers,0,0,2,0,3
2023020964,-293,4,7,4,3,Toronto Maple Leafs,1,0,2,0,0
2023020965,2526,1,126,5,4,Chicago Blackhawks,1,-1,2,0,1
2023020965,2045,2,845,5,4,Chicago Blackhawks,1,-2,2,0,0
2023020965,1422,2,222,5,4,Chicago Blackhawks,1,-3,2,0,1
2023020965,757,3,757,5,4,Columbus Blue Jackets,0,2,2,0,1
2023020966,3301,1,901,5,4,Dallas Stars,1,-1,2,0,4
2023020966,2720,1,320,5,4,Dallas Stars,1,-1,2,0,2
2023020966,1646,2,446,5,4,San Jose Sharks,0,0,2,0,0
2023020966,955,3,955,5,4,Dallas Stars,1,-1,2,1,1
2023020966,913,3,913,5,4,Dallas Stars,1,0,2,0,4
2023020966,-146,4,154,4,3,San Jose Sharks,0,0,2,0,1
2023020967,2791,1,391,5,4,St. Louis Blues,1,1,2,0,1
2023020967,2710,1,310,5,3,St. Louis Blues,1,1,2,0,2
2023020967,2470,1,70,5,4,Minnesota Wild,0,-1,2,0,1
2023020967,1666,2,466,5,4,St. Louis Blues,1,0,2,1,1
2023020967,1627,2,427,5,4,St. Louis Blues,1,1,2,1,1
2023020967,1439,2,239,5,4,St. Louis Blues,1,1,2,0,0
2023020967,790,3,790,5,4,Minnesota Wild,0,-1,2,0,2
2023020967,590,3,590,5,4,St. Louis Blues,1,1,2,0,2
2023020967,326,3,326,5,4,St. Louis Blues,1,1,2,0,4
2023020968,3407,1,1007,5,4,Calgary Flames,1,0,2,0,1
2023020968,3028,1,628,5,4,Pittsburgh Penguins,0,0,2,0,3
2023020968,2507,1,107,5,4,Pittsburgh Penguins,0,1,2,1,1
2023020968,2158,2,958,5,4,Calgary Flames,1,-1,2,0,1
2023020968,1586,2,386,5,4,Calgary Flames,1,-1,2,0,0
2023020968,712,3,712,5,4,Pittsburgh Penguins,0,2,2,0,2
2023020968,179,3,179,5,4,Pittsburgh Penguins,0,0,2,0,0
2023020969,2957,1,557,5,4,Arizona Coyotes,0,1,2,0,1
2023020969,2665,1,265,5,4,Washington Capitals,1,-1,2,0,1
2023020969,2256,2,1056,5,4,Arizona Coyotes,0,1,2,1,3
2023020969,2128,2,928,5,4,Washington Capitals,1,-2,2,1,2
2023020969,1905,2,705,5,4,Arizona Coyotes,0,2,2,0,1
2023020969,1784,2,584,5,4,Washington Capitals,1,-2,2,0,1
2023020969,1527,2,327,5,4,Arizona Coyotes,0,2,2,0,0
2023020969,1340,2,140,5,4,Arizona Coyotes,0,2,2,1,1
2023020969,1210,2,10,5,4,Washington Capitals,1,-3,2,1,4
2023020969,519,3,519,5,4,Washington Capitals,1,-2,2,0,0
2023020969,184,3,184,5,4,Washington Capitals,1,-2,2,0,5
2023020970,3534,1,1134,5,4,Los Angeles Kings,1,-1,2,0,0
2023020970,3345,1,945,5,4,New Jersey Devils,0,1,2,0,3
2023020970,1848,2,648,5,4,New Jersey Devils,0,-1,2,0,0
2023020970,1651,2,451,5,4,Los Angeles Kings,1,2,2,1,1
2023020970,667,3,667,5,4,Los Angeles Kings,1,3,2,0,3
2023020971,2602,1,202,5,4,Buffalo Sabres,1,0,2,1,1
2023020971,1466,2,266,5,4,Winnipeg Jets,0,-1,2,0,2
2023020971,1117,3,1117,5,4,Winnipeg Jets,0,-1,2,0,1
2023020971,741,3,741,5,4,Buffalo Sabres,1,1,2,0,2
2023020972,3171,1,771,5,4,Minnesota Wild,1,0,2,0,1
2023020972,2321,2,1121,5,4,San Jose Sharks,0,0,2,1,2
2023020972,2132,2,932,5,4,Minnesota Wild,1,-1,2,1,1
2023020972,1791,2,591,5,4,Minnesota Wild,1,0,4,0,2
2023020972,150,3,150,5,4,San Jose Sharks,0,-1,2,0,1
2023020973,2435,1,35,5,4,Vancouver Canucks,0,0,2,0,1
2023020973,2317,2,1117,5,3,Vancouver Canucks,0,0,2,0,1
2023020973,1733,2,533,5,4,Anaheim Ducks,1,-1,2,0,1
2023020974,3084,1,684,5,4,Pittsburgh Penguins,0,0,2,0,2
2023020974,1718,2,518,5,4,Edmonton Oilers,1,3,2,0,1
2023020974,1138,3,1138,5,4,Edmonton Oilers,1,5,2,0,2
2023020974,1091,3,1091,5,3,Edmonton Oilers,1,5,2,0,3
2023020974,674,3,674,5,4,Pittsburgh Penguins,0,-6,2,0,1
2023020975,3163,1,763,5,4,Vegas Golden Knights,0,-1,2,0,1
2023020975,1684,2,484,5,4,Columbus Blue Jackets,1,0,2,0,4
2023020975,461,3,461,5,4,Columbus Blue Jackets,1,2,2,0,1
2023020976,2721,1,321,5,4,New York Rangers,1,0,2,1,3
2023020976,2565,1,165,5,4,New York Rangers,1,1,2,0,0
2023020976,2438,1,38,5,4,Florida Panthers,0,-1,2,0,3
2023020976,1982,2,782,5,4,Florida Panthers,0,-1,2,0,0
2023020976,1842,2,642,5,4,Florida Panthers,0,-1,2,1,1
2023020976,1565,2,365,5,4,New York Rangers,1,-1,4,1,7
2023020977,2847,1,447,5,4,Philadelphia Flyers,1,0,2,0,3
2023020977,1787,2,587,5,4,St. Louis Blues,0,-1,2,0,1
2023020977,1639,2,439,5,4,St. Louis Blues,0,-1,2,0,2
2023020977,519,3,519,5,4,Philadelphia Flyers,1,0,2,0,3
2023020977,286,3,286,5,4,St. Louis Blues,0,0,2,0,2
2023020978,3215,1,815,5,4,Toronto Maple Leafs,1,0,2,0,0
2023020978,2916,1,516,5,4,Boston Bruins,0,1,2,1,3
2023020978,2438,1,38,5,4,Toronto Maple Leafs,1,-2,2,0,5
2023020978,1503,2,303,5,4,Toronto Maple Leafs,1,-3,2,0,4
2023020978,1371,2,171,5,4,Boston Bruins,0,3,2,0,5
2023020978,94,3,94,6,4,Toronto Maple Leafs,1,-3,2,0,1
2023020979,3134,1,734,5,4,Chicago Blackhawks,0,0,2,0,5
2023020979,2480,1,80,5,4,Colorado Avalanche,1,2,2,0,2
2023020979,1555,2,355,5,4,Chicago Blackhawks,0,-3,2,0,3
2023020979,1280,2,80,5,4,Chicago Blackhawks,0,-4,2,0,1
2023020979,612,3,612,5,4,Chicago Blackhawks,0,-4,2,0,2
2023020979,335,3,335,5,4,Colorado Avalanche,1,4,2,1,2
2023020980,2706,1,306,5,4,Calgary Flames,1,-1,2,0,0
2023020980,1966,2,766,5,4,Calgary Flames,1,-1,2,1,4
2023020980,1966,2,766,5,4,Calgary Flames,1,-1,2,1,4
2023020980,1966,2,766,5,4,Calgary Flames,1,-1,2,1,4
2023020980,1021,3,1021,5,4,Seattle Kraken,0,2,2,0,0
2023020980,711,3,711,5,4,Calgary Flames,1,-1,2,0,6
2023020980,567,3,567,5,4,Calgary Flames,1,-1,2,0,1
2023020980,379,3,379,5,4,Seattle Kraken,0,2,2,0,0
2023020980,379,3,379,5,4,Seattle Kraken,0,2,2,0,0
2023020980,379,3,379,5,4,Seattle Kraken,0,2,5,0,1
2023020980,215,3,215,5,4,Seattle Kraken,0,2,2,0,1
2023020980,215,3,215,5,4,Seattle Kraken,0,2,2,0,1
2023020980,75,3,75,5,4,Seattle Kraken,0,2,2,0,2
2023020981,2539,1,139,5,4,Boston Bruins,1,0,2,0,1
2023020981,2266,2,1066,5,4,Boston Bruins,1,0,2,0,1
2023020981,2087,2,887,5,4,Edmonton Oilers,0,0,2,0,4
2023020981,308,3,308,5,4,Edmonton Oilers,0,-1,2,0,1
2023020982,3313,1,913,5,4,Florida Panthers,0,1,2,1,3
2023020982,2968,1,568,5,4,New Jersey Devils,1,-2,2,1,1
2023020982,2794,1,394,5,4,Florida Panthers,0,1,2,0,0
2023020982,1875,2,675,5,4,New Jersey Devils,1,-1,2,0,3
2023020983,1570,2,370,5,4,Pittsburgh Penguins,1,0,2,1,1
2023020983,746,3,746,5,4,Pittsburgh Penguins,1,1,2,1,2
2023020983,325,3,325,5,4,Columbus Blue Jackets,0,-2,2,0,0
2023020984,2654,1,254,5,4,St. Louis Blues,0,0,2,0,1
2023020985,3397,1,997,5,4,Nashville Predators,1,0,2,0,4
2023020985,2071,2,871,5,4,Nashville Predators,1,2,2,0,2
2023020985,1764,2,564,5,4,Montreal Canadiens,0,-2,2,0,3
2023020985,109,3,109,5,4,Montreal Canadiens,0,0,2,0,0
2023020986,1413,2,213,5,4,Winnipeg Jets,1,0,2,0,0
2023020986,265,3,265,5,4,Seattle Kraken,0,0,2,1,1
2023020986,24,3,24,6,4,Winnipeg Jets,1,-1,2,0,1
2023020987,3310,1,910,5,4,Arizona Coyotes,1,0,2,0,1
2023020987,3061,1,661,5,4,Chicago Blackhawks,0,0,2,1,4
2023020987,3028,1,628,5,3,Chicago Blackhawks,0,0,2,1,3
2023020987,2415,1,15,5,4,Arizona Coyotes,1,-1,2,0,4
2023020987,2225,2,1025,5,4,Chicago Blackhawks,0,0,2,1,3
2023020987,1667,2,467,5,4,Chicago Blackhawks,0,0,2,1,3
2023020987,1290,2,90,5,4,Chicago Blackhawks,0,1,2,1,1
2023020988,2734,1,334,5,4,Los Angeles Kings,1,1,2,0,1
2023020988,2268,2,1068,5,4,Vancouver Canucks,0,-1,2,0,3
2023020988,2115,2,915,5,4,Vancouver Canucks,0,-1,2,0,1
2023020989,3414,1,1014,5,4,San Jose Sharks,1,0,2,1,1
2023020989,2490,1,90,5,4,Dallas Stars,0,-2,2,1,1
2023020989,2473,1,73,5,4,Dallas Stars,0,-1,2,1,2
2023020989,2297,2,1097,5,4,San Jose Sharks,1,0,2,0,0
2023020989,2088,2,888,5,4,San Jose Sharks,1,1,2,0,0
2023020989,1475,2,275,5,4,San Jose Sharks,1,0,2,1,3
2023020990,2656,1,256,5,4,Buffalo Sabres,0,0,2,0,2
2023020990,1969,2,769,5,4,Toronto Maple Leafs,1,0,2,0,0
2023020990,1673,2,473,5,4,Buffalo Sabres,0,0,2,0,1
2023020991,3534,1,1134,5,4,Detroit Red Wings,0,0,2,1,1
2023020991,2579,1,179,5,4,Colorado Avalanche,1,-1,2,1,1
2023020991,2502,1,102,5,4,Detroit Red Wings,0,0,2,0,3
2023020991,2121,2,921,5,4,Colorado Avalanche,1,0,2,0,4
2023020991,1267,2,67,5,4,Colorado Avalanche,1,2,2,1,2
2023020991,1108,3,1108,5,4,Colorado Avalanche,1,3,4,0,5
2023020991,455,3,455,5,4,Colorado Avalanche,1,4,2,0,2
2023020992,3241,1,841,5,4,Ottawa Senators,0,1,2,0,0
2023020992,1905,2,705,5,4,Ottawa Senators,0,0,2,0,0
2023020992,1791,2,591,4,3,Ottawa Senators,0,0,2,0,0
2023020992,1374,2,174,5,4,Anaheim Ducks,1,0,2,0,2
2023020992,94,3,94,5,4,Anaheim Ducks,1,1,2,0,0
2023020992,41,3,41,5,3,Anaheim Ducks,1,1,2,0,0
2023020993,3366,1,966,5,3,Boston Bruins,1,0,2,1,2
2023020993,3366,1,966,5,3,Boston Bruins,1,0,2,1,2
2023020993,2481,1,81,5,4,Boston Bruins,1,1,2,0,0
2023020993,2100,2,900,5,4,Toronto Maple Leafs,0,-2,2,0,3
2023020993,2100,2,900,5,4,Toronto Maple Leafs,0,-2,2,0,3
2023020993,1833,2,633,5,4,Toronto Maple Leafs,0,-1,2,0,2
2023020993,1474,2,274,4,3,Boston Bruins,1,1,2,1,5
2023020993,1182,3,1182,5,4,Toronto Maple Leafs,0,-3,2,0,2
2023020993,871,3,871,5,4,Boston Bruins,1,3,2,0,1
2023020994,3062,1,662,4,3,Montreal Canadiens,0,1,2,0,0
2023020994,2710,1,310,5,4,Carolina Hurricanes,1,0,2,0,1
2023020994,2430,1,30,5,4,Carolina Hurricanes,1,0,2,0,1
2023020994,1407,2,207,5,4,Montreal Canadiens,0,0,2,0,0
2023020994,978,3,978,5,4,Montreal Canadiens,0,-1,2,0,0
2023020994,620,3,620,5,4,Carolina Hurricanes,1,1,2,0,1
2023020994,317,3,317,5,4,Carolina Hurricanes,1,1,2,0,0
2023020995,3082,1,682,5,4,Edmonton Oilers,0,-1,2,0,0
2023020995,1111,3,1111,5,4,Columbus Blue Jackets,1,2,2,0,1
2023020995,644,3,644,5,4,Edmonton Oilers,0,-2,2,0,0
2023020995,644,3,644,5,4,Edmonton Oilers,0,-2,2,0,0
2023020995,644,3,644,5,4,Edmonton Oilers,0,-2,2,0,0
2023020995,574,3,574,5,3,Edmonton Oilers,0,-2,2,1,4
2023020996,2196,2,996,5,4,Philadelphia Flyers,0,1,2,0,1
2023020996,1918,2,718,5,4,Florida Panthers,1,0,2,0,3
2023020997,3384,1,984,5,4,New Jersey Devils,1,0,2,0,0
2023020997,2836,1,436,5,4,New Jersey Devils,1,0,2,1,1
2023020997,2574,1,174,5,4,St. Louis Blues,0,-2,2,0,2
2023020997,2344,2,1144,5,4,St. Louis Blues,0,-2,2,0,4
2023020997,1019,3,1019,5,4,St. Louis Blues,0,-2,2,0,1
2023020998,3588,1,1188,5,4,Pittsburgh Penguins,1,0,2,0,6
2023020998,3254,1,854,5,4,Washington Capitals,0,1,4,0,4
2023020998,2407,1,7,5,4,Washington Capitals,0,1,2,1,2
2023020998,1749,2,549,5,4,Pittsburgh Penguins,1,-4,2,0,3
2023020998,1331,2,131,5,4,Pittsburgh Penguins,1,-5,2,0,1
2023020998,928,3,928,5,4,Washington Capitals,0,6,2,0,0
2023020998,552,3,552,5,4,Washington Capitals,0,6,2,0,0
2023020998,302,3,302,5,4,Pittsburgh Penguins,1,-6,2,0,1
2023020999,3404,1,1004,5,4,Calgary Flames,0,0,2,0,0
2023020999,2634,1,234,5,4,Tampa Bay Lightning,1,0,2,0,2
2023020999,2634,1,234,5,4,Tampa Bay Lightning,1,0,2,0,2
2023020999,2634,1,234,5,4,Tampa Bay Lightning,1,0,2,0,2
2023020999,1835,2,635,5,4,Calgary Flames,0,3,2,0,1
2023020999,199,3,199,5,4,Tampa Bay Lightning,1,-3,2,0,1
2023021000,3430,1,1030,5,4,Nashville Predators,1,0,2,1,2
2023021000,3244,1,844,5,4,Nashville Predators,1,0,2,0,0
2023021000,3086,1,686,5,4,Buffalo Sabres,0,0,2,0,3
2023021000,2709,1,309,5,4,Nashville Predators,1,0,2,1,1
2023021000,1596,2,396,5,4,Buffalo Sabres,0,-1,2,0,1
2023021000,555,3,555,5,4,Buffalo Sabres,0,-3,2,0,0
2023021001,2298,2,1098,5,4,Minnesota Wild,0,0,2,1,2
2023021001,2271,2,1071,5,4,Arizona Coyotes,1,-1,2,0,2
2023021001,2149,2,949,5,4,Arizona Coyotes,1,-1,2,0,3
2023021001,1130,3,1130,5,4,Arizona Coyotes,1,-1,2,1,1
2023021001,1080,3,1080,5,4,Minnesota Wild,0,0,2,0,2
2023021002,3481,1,1081,5,4,Vancouver Canucks,0,0,4,0,6
2023021002,3255,1,855,5,3,Vancouver Canucks,0,0,2,1,2
2023021002,3255,1,855,5,3,Vancouver Canucks,0,0,2,1,2
2023021002,3255,1,855,5,3,Vancouver Canucks,0,0,2,1,2
2023021002,1910,2,710,5,4,Vegas Golden Knights,1,-1,2,0,1
2023021003,3174,1,774,5,4,Ottawa Senators,0,0,2,1,1
2023021003,2463,1,63,5,4,Ottawa Senators,0,1,2,0,1
2023021003,1481,2,281,5,4,Ottawa Senators,0,1,2,0,2
2023021003,1038,3,1038,5,4,Ottawa Senators,0,1,2,0,1
2023021004,2290,2,1090,5,4,San Jose Sharks,1,-2,2,1,2
2023021004,726,3,726,5,4,New York Islanders,0,4,4,1,5
2023021005,3021,1,621,5,4,Arizona Coyotes,1,2,2,0,1
2023021005,2664,1,264,5,4,Arizona Coyotes,1,2,2,1,2
2023021005,1553,2,353,5,4,Detroit Red Wings,0,-4,2,0,1
2023021006,3449,1,1049,5,4,Colorado Avalanche,1,1,2,0,2
2023021006,3210,1,810,5,4,Minnesota Wild,0,-1,2,0,1
2023021006,3065,1,665,5,4,Colorado Avalanche,1,1,2,0,1
2023021006,2923,1,523,5,4,Minnesota Wild,0,-1,2,0,1
2023021006,1679,2,479,5,4,Minnesota Wild,0,0,2,0,2
2023021006,1373,2,173,5,4,Minnesota Wild,0,0,2,0,2
2023021006,808,3,808,5,4,Colorado Avalanche,1,0,2,0,3
2023021006,-42,4,258,4,3,Colorado Avalanche,1,0,2,1,3
2023021007,2993,1,593,5,4,Anaheim Ducks,1,-1,2,0,3
2023021007,2624,1,224,5,4,Dallas Stars,0,1,2,1,5
2023021007,2104,2,904,5,4,Dallas Stars,0,3,2,1,1
2023021007,1719,2,519,5,4,Dallas Stars,0,3,2,0,1
2023021007,981,3,981,5,4,Anaheim Ducks,1,-4,2,1,1
2023021007,883,3,883,5,4,Dallas Stars,0,3,2,0,3
2023021007,822,3,822,5,3,Dallas Stars,0,3,2,1,4
2023021007,733,3,733,5,4,Anaheim Ducks,1,-4,2,0,1
2023021007,102,3,102,5,4,Anaheim Ducks,1,-4,2,0,2
2023021008,689,3,689,5,4,Seattle Kraken,1,-1,2,0,1
2023021009,3101,1,701,5,4,Edmonton Oilers,0,1,2,0,1
2023021009,2767,1,367,5,4,Buffalo Sabres,1,-1,2,1,2
2023021009,2043,2,843,5,4,Edmonton Oilers,0,1,2,0,2
2023021009,1718,2,518,5,4,Edmonton Oilers,0,1,2,0,2
2023021010,3583,1,1183,5,4,Nashville Predators,0,0,2,0,1
2023021010,2064,2,864,5,4,Nashville Predators,0,0,2,0,0
2023021010,1782,2,582,5,4,Columbus Blue Jackets,1,0,2,0,3
2023021010,1265,2,65,5,4,Nashville Predators,0,0,2,0,3
2023021010,777,3,777,5,4,Columbus Blue Jackets,1,-1,2,0,0
2023021011,2955,1,555,5,4,Carolina Hurricanes,0,0,2,1,1
2023021011,2303,2,1103,5,4,New Jersey Devils,1,-1,2,0,0
2023021011,1978,2,778,5,4,New Jersey Devils,1,-1,2,0,0
2023021011,1719,2,519,5,4,Carolina Hurricanes,0,1,2,0,1
2023021011,1638,2,438,5,4,Carolina Hurricanes,0,1,2,0,0
2023021011,1638,2,438,5,4,Carolina Hurricanes,0,1,2,0,0
2023021011,1460,2,260,5,4,New Jersey Devils,1,0,2,0,0
2023021011,902,3,902,4,3,New Jersey Devils,1,-1,2,0,1
2023021012,2474,1,74,5,4,Pittsburgh Penguins,0,0,2,0,3
2023021012,2054,2,854,5,4,Boston Bruins,1,1,2,0,1
2023021012,1709,2,509,5,4,Boston Bruins,1,1,2,1,1
2023021013,2979,1,579,5,4,Florida Panthers,1,0,2,0,1
